,postcode,num_streets,age,weekends,profitable,prediction
15328,4306,3,48.0,2,1,1
15329,4306,4,48.0,2,1,1
15330,4306,3,72.0,2,1,1
15331,4306,5,61.0,2,1,1
15332,4306,4,59.0,2,1,1
15333,4306,3,59.0,2,1,1
15334,4306,3,57.0,2,1,1
15335,4306,3,38.0,2,1,1
15336,4306,3,56.0,2,1,1
15337,4306,3,66.0,2,1,1
15338,4306,7,66.0,2,1,1
15339,4306,3,68.0,2,1,1
15340,4306,3,63.0,2,1,1
15341,4306,5,78.0,2,1,1
15342,4306,3,50.0,2,1,1
15343,4306,4,57.0,2,0,0
15344,4306,3,51.0,2,0,0
15345,4306,3,65.0,2,0,0
15346,4306,3,47.0,2,0,0
15347,4306,3,52.0,2,0,0
15348,4306,3,65.0,2,0,0
15349,4306,4,64.0,2,0,0
15350,4306,1,38.0,2,0,0
15351,4306,3,62.0,2,0,0
15352,4306,4,19.0,2,0,0
15353,4306,4,48.0,2,0,0
15354,4306,3,72.0,2,0,1
15355,4306,3,31.0,2,0,0
15356,4306,3,71.0,2,0,0
15357,4306,1,73.0,2,0,0
15358,4306,1,29.0,2,0,0
15359,4306,3,35.0,2,0,0
15360,4306,4,58.0,2,0,0
15361,4306,4,54.0,2,0,0
15362,4306,4,48.0,2,0,0
15363,4306,3,61.0,2,0,0
15364,4306,3,51.0,2,0,0
15365,4306,3,62.0,2,0,0
15366,4306,3,47.0,2,0,0
15367,4306,4,66.0,2,0,0
15368,4306,3,32.0,2,0,0
15369,4306,3,35.0,2,0,0
15370,4306,1,73.0,2,0,0
15371,4306,3,37.0,2,0,0
15372,4309,4,76.0,2,1,1
15373,4309,4,63.0,2,1,1
15374,4310,6,69.0,2,0,0
15375,4310,3,43.0,2,0,0
15376,4310,3,72.0,2,0,0
15377,4310,4,63.0,2,0,0
15378,4310,3,70.0,2,0,0
15379,4311,4,65.0,2,1,1
15380,4311,1,43.0,2,0,0
15381,4311,1,50.0,2,0,0
15382,4311,11,69.0,2,0,0
15383,4311,3,48.0,2,0,0
15384,4311,3,43.0,2,0,0
15385,4311,3,73.0,2,0,0
15386,4312,1,68.0,2,1,1
15387,4312,1,77.0,2,1,1
15388,4312,3,67.0,2,1,1
15389,4312,3,69.0,2,0,0
15390,4313,3,81.0,2,0,0
15391,4340,1,65.0,2,1,1
15392,4340,3,89.0,2,0,0
15393,4340,5,65.0,2,0,0
15394,4340,3,56.0,2,0,0
15395,4340,3,70.0,2,0,0
15396,4341,3,41.0,2,1,1
15397,4341,4,67.0,2,1,1
15398,4341,3,34.0,2,1,1
15399,4341,4,68.0,2,1,1
15400,4341,3,65.0,2,1,1
15401,4341,3,76.0,2,1,1
15402,4341,3,68.0,2,0,0
15403,4341,3,69.0,2,0,0
15404,4341,3,67.0,2,0,0
15405,4341,3,53.0,2,0,0
15406,4341,3,82.0,2,0,0
15407,4341,3,68.0,2,0,0
15408,4341,3,67.0,2,0,0
15409,4341,3,17.0,2,0,0
15410,4341,3,64.0,2,0,0
15411,4341,3,49.0,2,0,0
15412,4341,3,46.0,2,0,0
15413,4342,3,82.0,2,1,1
15414,4342,3,58.0,2,1,1
15415,4342,1,46.0,2,0,0
15416,4342,5,59.0,2,0,0
15417,4342,4,53.0,2,0,0
15418,4342,4,64.0,2,0,0
15419,4343,3,77.0,2,1,1
15420,4343,5,72.0,2,1,1
15421,4343,3,73.0,2,1,1
15422,4343,3,73.0,2,1,0
15423,4343,4,71.0,2,1,1
15424,4343,6,66.0,2,0,0
15425,4343,1,66.0,2,0,0
15426,4343,3,64.0,2,0,0
15427,4343,3,73.0,2,0,0
15428,4343,3,18.0,2,0,0
15429,4343,4,53.0,2,0,0
15430,4343,3,57.0,2,0,0
15431,4343,3,65.0,2,0,0
15432,4343,4,67.0,2,0,0
15433,4343,4,46.0,2,0,0
15434,4343,3,54.0,2,0,0
15435,4343,3,73.0,2,0,0
15436,4343,3,64.0,2,0,0
15437,4346,4,62.0,2,1,1
15438,4346,3,21.0,2,1,1
15439,4346,3,64.0,2,0,0
15440,4346,3,50.0,2,0,0
15441,4350,3,79.0,2,1,1
15442,4350,3,68.0,2,1,1
15443,4350,3,54.0,2,1,1
15444,4350,3,95.0,2,1,1
15445,4350,3,87.0,2,1,1
15446,4350,4,65.0,2,1,1
15447,4350,3,86.0,2,1,1
15448,4350,3,57.0,2,1,0
15449,4350,5,65.0,2,1,1
15450,4350,3,66.0,2,1,1
15451,4350,3,64.0,2,1,0
15452,4350,3,83.0,2,1,0
15453,4350,3,53.0,2,1,1
15454,4350,3,54.0,2,1,1
15455,4350,3,73.0,2,1,1
15456,4350,1,58.0,2,1,1
15457,4350,2,46.0,2,1,1
15458,4350,3,88.0,2,1,1
15459,4350,3,68.0,2,1,1
15460,4350,4,69.0,2,1,1
15461,4350,3,56.0,2,1,1
15462,4350,3,66.0,2,1,0
15463,4350,3,72.0,2,1,1
15464,4350,3,79.0,2,1,0
15465,4350,4,77.0,2,1,1
15466,4350,4,69.0,2,1,1
15467,4350,3,74.0,2,1,1
15468,4350,3,92.0,2,1,1
15469,4350,3,37.0,2,1,1
15470,4350,3,75.0,2,1,0
15471,4350,4,77.0,2,1,1
15472,4350,3,75.0,2,1,1
15473,4350,4,80.0,2,1,1
15474,4350,3,59.0,2,1,0
15475,4350,3,89.0,2,1,1
15476,4350,3,43.0,2,1,1
15477,4350,3,56.0,2,1,1
15478,4350,3,73.0,2,1,1
15479,4350,3,65.0,2,1,1
15480,4350,3,62.0,2,1,0
15481,4350,3,70.0,2,1,0
15482,4350,3,73.0,2,1,1
15483,4350,1,72.0,2,1,1
15484,4350,3,73.0,2,1,0
15485,4350,3,71.0,2,1,0
15486,4350,1,16.0,2,1,1
15487,4350,3,71.0,2,1,1
15488,4350,3,75.0,2,1,1
15489,4350,4,68.0,2,1,1
15490,4350,3,59.0,2,1,0
15491,4350,3,72.0,2,1,1
15492,4350,3,60.0,2,1,0
15493,4350,3,65.0,2,1,1
15494,4350,4,75.0,2,1,1
15495,4350,3,36.0,2,1,0
15496,4350,4,70.0,2,1,1
15497,4350,3,71.0,2,1,1
15498,4350,4,55.0,2,1,1
15499,4350,3,64.0,2,1,0
15500,4350,3,83.0,2,1,1
15501,4350,3,72.0,2,1,1
15502,4350,3,59.0,2,1,1
15503,4350,3,66.0,2,1,0
15504,4350,3,63.0,2,1,0
15505,4350,3,69.0,2,1,1
15506,4350,4,54.0,2,1,1
15507,4350,3,66.0,2,0,0
15508,4350,3,44.0,2,0,0
15509,4350,3,58.0,2,0,0
15510,4350,4,38.0,2,0,0
15511,4350,3,68.0,2,0,0
15512,4350,3,68.0,2,0,0
15513,4350,3,39.0,2,0,0
15514,4350,3,62.0,2,0,0
15515,4350,3,55.0,2,0,0
15516,4350,3,58.0,2,0,0
15517,4350,3,46.0,2,0,0
15518,4350,3,58.0,2,0,0
15519,4350,3,71.0,2,0,0
15520,4350,4,72.0,2,0,0
15521,4350,4,70.0,2,0,0
15522,4350,3,77.0,2,0,0
15523,4350,4,71.0,2,0,0
15524,4350,4,64.0,2,0,0
15525,4350,3,62.0,2,0,0
15526,4350,4,83.0,2,0,0
15527,4350,3,75.0,2,0,0
15528,4350,1,70.0,2,0,0
15529,4350,1,41.0,2,0,0
15530,4350,3,55.0,2,0,0
15531,4350,3,71.0,2,0,0
15532,4350,3,79.0,2,0,0
15533,4350,3,65.0,2,0,0
15534,4350,3,66.0,2,0,0
15535,4350,3,75.0,2,0,0
15536,4350,1,63.0,2,0,0
15537,4350,3,57.0,2,0,0
15538,4350,3,69.0,2,0,0
15539,4350,3,56.0,2,0,1
15540,4350,4,67.0,2,0,0
15541,4350,3,74.0,2,0,0
15542,4350,3,68.0,2,0,0
15543,4350,3,51.0,2,0,0
15544,4350,3,57.0,2,0,0
15545,4350,3,75.0,2,0,0
15546,4350,3,79.0,2,0,0
15547,4350,4,62.0,2,0,0
15548,4350,3,77.0,2,0,0
15549,4350,4,63.0,2,0,0
15550,4350,3,68.0,2,0,0
15551,4350,4,56.0,2,0,0
15552,4350,3,57.0,2,0,0
15553,4350,3,59.0,2,0,0
15554,4350,3,60.0,2,0,0
15555,4350,3,36.0,2,0,0
15556,4350,6,78.0,2,0,0
15557,4350,3,61.0,2,0,0
15558,4350,3,53.0,2,0,1
15559,4350,3,59.0,2,0,0
15560,4350,3,46.0,2,0,0
15561,4350,3,46.0,2,0,0
15562,4350,3,48.0,2,0,0
15563,4350,4,50.0,2,0,0
15564,4350,6,55.0,2,0,0
15565,4350,3,59.0,2,0,0
15566,4350,3,72.0,2,0,0
15567,4350,3,76.0,2,0,0
15568,4350,3,61.0,2,0,0
15569,4350,3,67.0,2,0,0
15570,4350,3,57.0,2,0,0
15571,4350,3,44.0,2,0,0
15572,4350,3,49.0,2,0,0
15573,4350,4,62.0,2,0,0
15574,4350,4,36.0,2,0,0
15575,4350,3,69.0,2,0,0
15576,4350,1,52.0,2,0,0
15577,4350,3,73.0,2,0,1
15578,4350,1,83.0,2,0,0
15579,4350,3,78.0,2,0,0
15580,4350,3,43.0,2,0,0
15581,4350,3,72.0,2,0,0
15582,4350,3,65.0,2,0,1
15583,4350,3,55.0,2,0,0
15584,4350,3,56.0,2,0,0
15585,4350,5,19.0,2,0,0
15586,4350,3,46.0,2,0,0
15587,4350,3,77.0,2,0,0
15588,4350,3,47.0,2,0,0
15589,4350,3,75.0,2,0,1
15590,4350,3,63.0,2,0,0
15591,4350,3,65.0,2,0,0
15592,4350,3,49.0,2,0,0
15593,4350,3,60.0,2,0,0
15594,4350,3,47.0,2,0,0
15595,4350,3,65.0,2,0,0
15596,4350,3,84.0,2,0,0
15597,4350,3,76.0,2,0,0
15598,4350,3,66.0,2,0,0
15599,4350,3,47.0,2,0,0
15600,4350,3,44.0,2,0,0
15601,4350,3,64.0,2,0,0
15602,4350,3,62.0,2,0,0
15603,4350,3,49.0,2,0,0
15604,4350,3,44.0,2,0,0
15605,4350,4,46.0,2,0,0
15606,4350,4,57.0,2,0,0
15607,4350,3,50.0,2,0,0
15608,4350,3,60.0,2,0,0
15609,4350,3,51.0,2,0,0
15610,4350,3,74.0,2,0,1
15611,4350,1,64.0,2,0,0
15612,4350,3,59.0,2,0,0
15613,4350,3,68.0,2,0,1
15614,4350,3,33.0,2,0,0
15615,4350,3,64.0,2,0,0
15616,4350,3,76.0,2,0,0
15617,4350,3,66.0,2,0,0
15618,4350,4,39.0,2,0,0
15619,4350,5,89.0,2,0,0
15620,4350,3,72.0,2,0,0
15621,4350,3,44.0,2,0,0
15622,4350,3,78.0,2,0,0
15623,4350,3,79.0,2,0,0
15624,4350,3,69.0,2,0,0
15625,4350,3,58.0,2,0,0
15626,4350,3,73.0,2,0,0
15627,4350,15,37.0,2,0,0
15628,4350,3,50.0,2,0,0
15629,4350,3,68.0,2,0,0
15630,4350,3,82.0,2,0,0
15631,4350,3,59.0,2,0,0
15632,4350,3,83.0,2,0,0
15633,4350,3,70.0,2,0,0
15634,4350,3,72.0,2,0,1
15635,4350,3,62.0,2,0,0
15636,4350,3,56.0,2,0,0
15637,4350,3,59.0,2,0,0
15638,4350,3,55.0,2,0,0
15639,4350,3,61.0,2,0,0
15640,4350,5,60.0,2,0,0
15641,4350,4,64.0,2,0,0
15642,4350,5,60.0,2,0,0
15643,4350,3,63.0,2,0,0
15644,4350,3,69.0,2,0,0
15645,4350,1,57.0,2,0,0
15646,4350,3,20.0,2,0,0
15647,4350,3,64.0,2,0,0
15648,4350,3,66.0,2,0,0
15649,4350,3,47.0,2,0,0
15650,4350,3,61.0,2,0,0
15651,4350,3,72.0,2,0,0
15652,4350,1,47.0,2,0,0
15653,4350,3,67.0,2,0,0
15654,4350,3,36.0,2,0,0
15655,4350,3,67.0,2,0,0
15656,4350,3,55.0,2,0,0
15657,4350,3,48.0,2,0,0
15658,4350,1,89.0,2,0,0
15659,4350,3,48.0,2,0,0
15660,4350,1,47.0,2,0,0
15661,4350,3,62.0,2,0,0
15662,4350,3,65.0,2,0,0
15663,4350,3,60.0,2,0,0
15664,4350,3,46.0,2,0,0
15665,4350,3,53.0,2,0,0
15666,4350,3,39.0,2,0,0
15667,4350,4,46.0,2,0,0
15668,4350,3,66.0,2,0,0
15669,4350,3,24.0,2,0,0
15670,4350,3,63.0,2,0,0
15671,4352,3,19.0,2,1,1
15672,4352,5,40.0,2,1,1
15673,4352,4,69.0,2,1,1
15674,4352,3,45.0,2,1,1
15675,4352,3,63.0,2,1,1
15676,4352,4,69.0,2,1,1
15677,4352,3,63.0,2,1,1
15678,4352,1,36.0,2,1,1
15679,4352,3,58.0,2,1,1
15680,4352,3,72.0,2,1,1
15681,4352,3,71.0,2,1,1
15682,4352,3,49.0,2,1,0
15683,4352,2,23.0,2,1,1
15684,4352,3,68.0,2,1,1
15685,4352,6,67.0,2,1,1
15686,4352,3,46.0,2,1,1
15687,4352,1,100.0,2,1,1
15688,4352,3,72.0,2,1,1
15689,4352,3,63.0,2,0,0
15690,4352,3,46.0,2,0,0
15691,4352,1,46.0,2,0,0
15692,4352,3,55.0,2,0,0
15693,4352,3,59.0,2,0,0
15694,4352,3,60.0,2,0,0
15695,4352,3,76.0,2,0,0
15696,4352,5,44.0,2,0,0
15697,4352,3,40.0,2,0,0
15698,4352,3,68.0,2,0,0
15699,4352,3,54.0,2,0,0
15700,4352,6,43.0,2,0,0
15701,4352,4,65.0,2,0,0
15702,4352,3,39.0,2,0,0
15703,4352,3,59.0,2,0,0
15704,4352,3,69.0,2,0,0
15705,4352,4,52.0,2,0,0
15706,4352,3,49.0,2,0,0
15707,4352,1,61.0,2,0,0
15708,4352,4,71.0,2,0,0
15709,4352,3,70.0,2,0,0
15710,4352,3,68.0,2,0,0
15711,4352,3,49.0,2,0,0
15712,4352,3,57.0,2,0,0
15713,4352,3,71.0,2,0,0
15714,4352,3,52.0,2,0,0
15715,4352,3,21.0,2,0,0
15716,4352,3,50.0,2,0,0
15717,4352,3,36.0,2,0,0
15718,4352,4,56.0,2,0,0
15719,4352,3,66.0,2,0,0
15720,4352,1,75.0,2,0,0
15721,4352,1,52.0,2,0,0
15722,4352,3,62.0,2,0,0
15723,4352,1,56.0,2,0,0
15724,4352,3,56.0,2,0,0
15725,4352,3,63.0,2,0,0
15726,4352,1,47.0,2,0,0
15727,4352,4,61.0,2,0,0
15728,4352,4,38.0,2,0,0
15729,4352,5,48.0,2,0,0
15730,4354,2,60.0,2,0,0
15731,4354,3,62.0,2,0,0
15732,4354,4,49.0,2,0,0
15733,4355,3,70.0,2,1,1
15734,4355,3,65.0,2,1,1
15735,4355,4,55.0,2,0,0
15736,4355,3,66.0,2,0,0
15737,4355,4,63.0,2,0,0
15738,4355,3,51.0,2,0,0
15739,4355,1,61.0,2,0,0
15740,4355,3,78.0,2,0,0
15741,4356,4,74.0,2,1,1
15742,4356,5,66.0,2,1,1
15743,4356,3,79.0,2,1,1
15744,4356,3,64.0,2,0,0
15745,4356,1,62.0,2,0,0
15746,4356,3,29.0,2,0,0
15747,4356,3,67.0,2,0,0
15748,4356,3,57.0,2,0,0
15749,4356,3,82.0,2,0,0
15750,4356,3,42.0,2,0,0
15751,4356,3,76.0,2,0,0
15752,4356,3,44.0,2,0,0
15753,4356,3,66.0,2,0,0
15754,4356,3,36.0,2,0,0
15755,4357,3,81.0,2,1,1
15756,4357,3,79.0,2,1,1
15757,4357,3,76.0,2,1,1
15758,4357,4,58.0,2,0,0
15759,4357,3,58.0,2,0,0
15760,4357,3,47.0,2,0,0
15761,4357,5,44.0,2,0,0
15762,4357,3,72.0,2,0,0
15763,4357,3,55.0,2,0,0
15764,4358,3,66.0,2,1,1
15765,4358,6,74.0,2,0,0
15766,4358,3,62.0,2,0,0
15767,4361,3,75.0,2,1,1
15768,4361,3,77.0,2,0,0
15769,4361,4,76.0,2,0,0
15770,4361,3,70.0,2,0,0
15771,4361,3,83.0,2,0,0
15772,4362,3,76.0,2,0,0
15773,4362,3,42.0,2,0,0
15774,4362,3,42.0,2,0,0
15775,4370,3,57.0,2,1,0
15776,4370,1,78.0,2,1,1
15777,4370,3,41.0,2,1,1
15778,4370,4,79.0,2,1,1
15779,4370,4,74.0,2,1,1
15780,4370,3,21.0,2,1,1
15781,4370,3,79.0,2,1,1
15782,4370,3,45.0,2,1,1
15783,4370,3,80.0,2,0,0
15784,4370,4,34.0,2,0,0
15785,4370,4,68.0,2,0,0
15786,4370,3,48.0,2,0,0
15787,4370,3,70.0,2,0,0
15788,4370,3,44.0,2,0,0
15789,4370,3,53.0,2,0,0
15790,4370,3,64.0,2,0,0
15791,4370,3,65.0,2,0,0
15792,4370,3,70.0,2,0,0
15793,4370,3,75.0,2,0,0
15794,4370,3,72.0,2,0,0
15795,4370,4,41.0,2,0,0
15796,4370,3,64.0,2,0,0
15797,4370,3,68.0,2,0,0
15798,4370,3,41.0,2,0,0
15799,4370,3,69.0,2,0,0
15800,4370,3,78.0,2,0,0
15801,4370,3,73.0,2,0,0
15802,4370,3,59.0,2,0,0
15803,4370,3,57.0,2,0,0
15804,4370,3,70.0,2,0,0
15805,4370,4,61.0,2,0,0
15806,4370,3,65.0,2,0,0
15807,4370,3,67.0,2,0,0
15808,4370,3,57.0,2,0,0
15809,4370,5,85.0,2,0,0
15810,4370,3,57.0,2,0,0
15811,4370,3,41.0,2,0,1
15812,4373,4,54.0,2,1,1
15813,4373,3,76.0,2,0,0
15814,4373,3,22.0,2,0,0
15815,4373,3,71.0,2,0,0
15816,4380,3,60.0,2,1,1
15817,4380,3,77.0,2,1,1
15818,4380,1,41.0,2,1,1
15819,4380,3,68.0,2,1,1
15820,4380,3,47.0,2,1,0
15821,4380,4,76.0,2,1,1
15822,4380,3,78.0,2,0,0
15823,4380,1,66.0,2,0,0
15824,4380,3,54.0,2,0,0
15825,4380,3,66.0,2,0,0
15826,4380,3,64.0,2,0,0
15827,4380,3,65.0,2,0,0
15828,4380,4,44.0,2,0,0
15829,4380,4,18.0,2,0,0
15830,4380,3,69.0,2,0,0
15831,4380,3,66.0,2,0,0
15832,4380,4,48.0,2,0,0
15833,4380,3,47.0,2,0,0
15834,4380,3,54.0,2,0,0
15835,4383,5,66.0,2,0,0
15836,4385,3,76.0,2,1,1
15837,4385,4,78.0,2,0,0
15838,4387,3,71.0,2,0,0
15839,4390,3,65.0,2,1,1
15840,4390,3,67.0,2,1,1
15841,4390,3,81.0,2,1,1
15842,4390,3,50.0,2,1,1
15843,4390,4,30.0,2,0,0
15844,4390,3,47.0,2,0,0
15845,4390,2,65.0,2,0,0
15846,4400,3,82.0,2,0,0
15847,4401,3,65.0,2,1,1
15848,4401,3,78.0,2,1,0
15849,4401,3,87.0,2,0,0
15850,4401,3,66.0,2,0,0
15851,4401,4,51.0,2,0,0
15852,4401,3,47.0,2,0,0
15853,4401,3,67.0,2,0,0
15854,4401,4,77.0,2,0,0
15855,4401,3,73.0,2,0,0
15856,4401,4,42.0,2,0,0
15857,4401,3,78.0,2,0,0
15858,4405,4,20.0,2,1,1
15859,4405,3,52.0,2,1,1
15860,4405,5,59.0,2,1,1
15861,4405,3,72.0,2,1,1
15862,4405,3,76.0,2,1,1
15863,4405,3,57.0,2,1,1
15864,4405,3,71.0,2,1,1
15865,4405,3,58.0,2,0,0
15866,4405,3,76.0,2,0,0
15867,4405,1,36.0,2,0,0
15868,4405,3,81.0,2,0,0
15869,4405,3,91.0,2,0,0
15870,4405,3,57.0,2,0,0
15871,4405,3,57.0,2,0,0
15872,4405,3,80.0,2,0,0
15873,4405,3,53.0,2,0,0
15874,4405,3,60.0,2,0,0
15875,4405,3,54.0,2,0,0
15876,4405,3,69.0,2,0,0
15877,4405,3,41.0,2,0,0
15878,4405,3,81.0,2,0,0
15879,4405,3,40.0,2,0,0
15880,4405,4,44.0,2,0,0
15881,4405,3,75.0,2,0,0
15882,4405,3,75.0,2,0,0
15883,4407,3,64.0,2,1,1
15884,4407,3,70.0,2,0,0
15885,4408,3,63.0,2,1,1
15886,4408,4,70.0,2,0,0
15887,4408,5,43.0,2,0,0
15888,4410,3,50.0,2,0,0
15889,4410,3,61.0,2,0,0
15890,4413,4,73.0,2,1,1
15891,4413,4,72.0,2,1,1
15892,4413,4,57.0,2,1,1
15893,4413,3,68.0,2,0,0
15894,4413,3,82.0,2,0,0
15895,4413,3,86.0,2,0,0
15896,4413,3,42.0,2,0,0
15897,4413,3,35.0,2,0,0
15898,4413,3,74.0,2,0,0
15899,4413,6,41.0,2,0,0
15900,4413,3,45.0,2,0,0
15901,4413,3,76.0,2,0,0
15902,4413,5,41.0,2,0,0
15903,4415,4,49.0,2,0,0
15904,4415,3,54.0,2,0,0
15905,4417,3,66.0,2,0,0
15906,4417,3,65.0,2,0,0
15907,4420,3,54.0,2,0,0
15908,4421,3,60.0,2,0,0
15909,4428,4,39.0,2,0,0
15910,4454,3,49.0,2,1,1
15911,4455,3,71.0,2,1,1
15912,4455,3,67.0,2,1,1
15913,4455,4,56.0,2,1,1
15914,4455,3,52.0,2,0,0
15915,4455,5,57.0,2,0,0
15916,4455,3,61.0,2,0,0
15917,4455,3,64.0,2,0,0
15918,4455,3,62.0,2,0,0
15919,4465,3,70.0,2,1,1
15920,4465,3,71.0,2,0,0
15921,4465,3,61.0,2,0,0
15922,4470,3,78.0,2,1,1
15923,4472,3,73.0,2,1,1
15924,4472,3,75.0,2,1,1
15925,4472,3,34.0,2,0,0
15926,4472,3,77.0,2,0,0
15927,4472,5,43.0,2,0,0
15928,4472,4,65.0,2,0,0
15929,4477,3,65.0,2,1,1
15930,4487,3,17.0,2,1,1
15931,4487,3,83.0,2,0,0
15932,4487,3,40.0,2,0,0
15933,4487,3,74.0,2,0,0
15934,4487,3,58.0,2,0,0
15935,4487,3,39.0,2,0,0
15936,4487,3,66.0,2,0,0
15937,4500,4,52.0,2,1,1
15938,4500,3,50.0,2,1,1
15939,4500,3,38.0,2,1,0
15940,4500,3,65.0,2,1,1
15941,4500,4,40.0,2,1,1
15942,4500,3,46.0,2,1,0
15943,4500,3,71.0,2,0,0
15944,4500,3,45.0,2,0,0
15945,4500,4,75.0,2,0,0
15946,4500,3,49.0,2,0,0
15947,4500,3,78.0,2,0,0
15948,4500,4,74.0,2,0,0
15949,4500,3,72.0,2,0,0
15950,4500,3,46.0,2,0,0
15951,4500,3,71.0,2,0,0
15952,4500,3,18.0,2,0,0
15953,4500,3,26.0,2,0,0
15954,4500,3,73.0,2,0,0
15955,4500,3,75.0,2,0,0
15956,4500,3,52.0,2,0,0
15957,4500,3,27.0,2,0,0
15958,4500,4,52.0,2,0,0
15959,4500,3,70.0,2,0,0
15960,4500,3,61.0,2,0,0
15961,4500,3,61.0,2,0,0
15962,4500,4,47.0,2,0,0
15963,4500,3,69.0,2,0,0
15964,4500,3,46.0,2,0,0
15965,4500,3,51.0,2,0,0
15966,4500,4,46.0,2,0,0
15967,4500,4,47.0,2,0,0
15968,4500,3,41.0,2,0,0
15969,4500,3,37.0,2,0,0
15970,4500,3,71.0,2,0,0
15971,4500,3,23.0,2,0,0
15972,4500,3,56.0,2,0,0
15973,4500,3,46.0,2,0,0
15974,4500,1,53.0,2,0,0
15975,4500,4,72.0,2,0,0
15976,4500,3,59.0,2,0,0
15977,4500,3,73.0,2,0,0
15978,4500,3,41.0,2,0,0
15979,4500,3,52.0,2,0,0
15980,4500,3,19.0,2,0,0
15981,4500,3,68.0,2,0,0
15982,4500,3,38.0,2,0,0
15983,4500,3,58.0,2,0,0
15984,4500,3,61.0,2,0,0
15985,4500,3,33.0,2,0,0
15986,4500,3,27.0,2,0,0
15987,4500,3,55.0,2,0,0
15988,4501,3,61.0,2,0,0
15989,4501,3,67.0,2,0,0
15990,4501,3,54.0,2,0,0
15991,4501,3,53.0,2,0,0
15992,4501,4,55.0,2,0,0
15993,4501,3,19.0,2,0,0
15994,4502,5,61.0,2,1,1
15995,4502,3,67.0,2,1,1
15996,4502,4,37.0,2,1,1
15997,4502,1,63.0,2,0,0
15998,4502,4,48.0,2,0,0
15999,4502,4,56.0,2,0,0
16000,4502,3,65.0,2,0,0
16001,4502,3,49.0,2,0,0
16002,4502,3,73.0,2,0,0
16003,4502,3,69.0,2,0,0
16004,4502,3,57.0,2,0,0
16005,4502,3,49.0,2,0,0
16006,4502,5,40.0,2,0,0
16007,4502,4,57.0,2,0,0
16008,4502,3,41.0,2,0,0
16009,4503,3,86.0,2,1,1
16010,4503,3,70.0,2,1,1
16011,4503,3,39.0,2,1,1
16012,4503,3,68.0,2,1,1
16013,4503,3,40.0,2,1,0
16014,4503,3,59.0,2,0,0
16015,4503,3,58.0,2,0,0
16016,4503,4,72.0,2,0,0
16017,4503,3,63.0,2,0,0
16018,4503,3,75.0,2,0,0
16019,4503,3,53.0,2,0,0
16020,4503,3,68.0,2,0,0
16021,4503,5,43.0,2,0,0
16022,4503,3,74.0,2,0,0
16023,4503,3,53.0,2,0,0
16024,4503,3,49.0,2,0,0
16025,4503,5,61.0,2,0,0
16026,4503,3,67.0,2,0,0
16027,4503,3,40.0,2,0,0
16028,4503,3,42.0,2,0,0
16029,4503,3,40.0,2,0,0
16030,4503,3,36.0,2,0,0
16031,4503,3,68.0,2,0,0
16032,4503,3,45.0,2,0,0
16033,4503,3,68.0,2,0,0
16034,4503,3,41.0,2,0,0
16035,4503,3,54.0,2,0,0
16036,4503,3,24.0,2,0,0
16037,4503,5,44.0,2,0,0
16038,4503,3,65.0,2,0,0
16039,4503,3,17.0,2,0,0
16040,4503,3,69.0,2,0,0
16041,4503,5,67.0,2,0,0
16042,4503,3,68.0,2,0,0
16043,4503,3,24.0,2,0,0
16044,4503,5,71.0,2,0,0
16045,4503,3,55.0,2,0,0
16046,4503,3,50.0,2,0,0
16047,4503,3,20.0,2,0,0
16048,4503,4,41.0,2,0,0
16049,4504,3,41.0,2,1,1
16050,4504,3,43.0,2,1,1
16051,4504,3,71.0,2,1,1
16052,4504,3,55.0,2,1,1
16053,4504,3,44.0,2,1,1
16054,4504,3,46.0,2,1,1
16055,4504,3,60.0,2,0,0
16056,4504,3,38.0,2,0,0
16057,4504,3,45.0,2,0,0
16058,4504,3,66.0,2,0,0
16059,4504,3,67.0,2,0,0
16060,4504,3,53.0,2,0,0
16061,4504,3,68.0,2,0,0
16062,4504,5,72.0,2,0,0
16063,4504,1,19.0,2,0,0
16064,4504,6,41.0,2,0,0
16065,4504,3,21.0,2,0,0
16066,4504,3,22.0,2,0,0
16067,4504,3,72.0,2,0,0
16068,4504,3,37.0,2,0,0
16069,4504,1,47.0,2,0,0
16070,4504,3,19.0,2,0,0
16071,4505,3,68.0,2,1,1
16072,4505,1,60.0,2,1,1
16073,4505,4,69.0,2,1,1
16074,4505,4,53.0,2,1,1
16075,4505,3,54.0,2,1,1
16076,4505,3,58.0,2,1,1
16077,4505,3,65.0,2,1,1
16078,4505,3,44.0,2,0,0
16079,4505,1,49.0,2,0,0
16080,4505,3,52.0,2,0,0
16081,4505,3,50.0,2,0,0
16082,4505,3,64.0,2,0,0
16083,4505,3,57.0,2,0,0
16084,4505,3,66.0,2,0,0
16085,4505,3,78.0,2,0,0
16086,4505,3,40.0,2,0,0
16087,4505,4,58.0,2,0,0
16088,4505,3,75.0,2,0,0
16089,4505,3,17.0,2,0,0
16090,4505,4,49.0,2,0,0
16091,4505,3,63.0,2,0,0
16092,4505,3,59.0,2,0,0
16093,4505,3,63.0,2,0,0
16094,4505,4,40.0,2,0,0
16095,4505,3,59.0,2,0,0
16096,4505,3,60.0,2,0,0
16097,4505,3,74.0,2,0,0
16098,4505,3,68.0,2,0,1
16099,4505,3,74.0,2,0,0
16100,4506,3,54.0,2,1,0
16101,4506,3,35.0,2,1,1
16102,4506,3,48.0,2,1,0
16103,4506,4,23.0,2,1,1
